case_id,activity,timestamp,resource,supplier_name
CASE-0270,Truck Delivery Transport Dispatch,2025-03-04T07:43:17Z,R-Ops3,FastCargo Ltd.
CASE-0270,Recycling Processing,2025-03-05T11:15:44Z,R-Ops3,FastCargo Ltd.
CASE-0270,Last Mile Delivery,2025-03-05T13:06:33Z,R-Ops3,FastCargo Ltd.
CASE-0271,Order Received,2025-02-14T17:29:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0271,Warehouse Pick & Pack,2025-02-14T17:59:43Z,R-Ops3,SpeedJet Air Cargo
CASE-0271,Customs Clearance,2025-02-14T20:47:52Z,R-Ops3,SpeedJet Air Cargo
CASE-0271,Road Transport Dispatch,2025-02-15T05:18:30Z,R-Ops3,SpeedJet Air Cargo
CASE-0271,Last Mile Delivery,2025-02-16T02:32:08Z,R-Ops3,SpeedJet Air Cargo
CASE-0272,Order Received,2025-04-11T23:57:00Z,R-Ops4,FastCargo Ltd.
CASE-0272,Warehouse Pick & Pack,2025-04-12T01:16:11Z,R-Ops4,FastCargo Ltd.
CASE-0272,Customs Clearance,2025-04-12T06:27:13Z,R-Ops4,FastCargo Ltd.
CASE-0272,Truck Delivery Transport Dispatch,2025-04-12T11:39:29Z,R-Ops4,FastCargo Ltd.
CASE-0272,Last Mile Delivery,2025-04-13T05:53:50Z,R-Ops4,FastCargo Ltd.
CASE-0273,Order Received,2025-01-01T21:24:00Z,R-Ops3,EcoLink Carriers
CASE-0273,Warehouse Pick & Pack,2025-01-01T23:10:24Z,R-Ops3,EcoLink Carriers
CASE-0273,Customs Clearance,2025-01-02T04:04:56Z,R-Ops3,EcoLink Carriers
CASE-0273,Road Transport Dispatch,2025-01-02T08:54:50Z,R-Ops3,EcoLink Carriers
CASE-0273,Last Mile Delivery,2025-01-03T02:17:44Z,R-Ops3,EcoLink Carriers
CASE-0274,Order Received,2025-12-31T08:05:00Z,R-Ops2,EcoLink Carriers
CASE-0274,Warehouse Pick & Pack,2025-12-31T08:38:57Z,R-Ops2,EcoLink Carriers
CASE-0274,Customs Clearance,2025-12-31T11:34:30Z,R-Ops2,EcoLink Carriers
CASE-0274,Road Transport Dispatch,2025-12-31T22:20:20Z,R-Ops2,EcoLink Carriers
CASE-0274,Last Mile Delivery,2026-01-01T22:17:41Z,R-Ops2,EcoLink Carriers
CASE-0275,Order Received,2025-02-18T16:08:00Z,R-Ops5,EcoLink Carriers
CASE-0275,Warehouse Pick & Pack,2025-02-18T17:35:20Z,R-Ops5,EcoLink Carriers
CASE-0275,Customs Clearance,2025-02-18T21:09:59Z,R-Ops5,EcoLink Carriers
CASE-0275,Road Transport Dispatch,2025-02-19T05:54:06Z,R-Ops5,EcoLink Carriers
CASE-0275,Recycling Processing,2025-02-20T03:31:34Z,R-Ops5,EcoLink Carriers
CASE-0275,Last Mile Delivery,2025-02-20T07:04:44Z,R-Ops5,EcoLink Carriers
CASE-0276,Order Received,2025-06-12T14:17:00Z,R-Ops3,GreenFreight Ltd.
CASE-0276,Warehouse Pick & Pack,2025-06-12T15:08:01Z,R-Ops3,GreenFreight Ltd.
CASE-0276,Customs Clearance,2025-06-12T20:54:28Z,R-Ops3,GreenFreight Ltd.
CASE-0276,Air Freight Dispatch,2025-06-13T01:59:48Z,R-Ops3,GreenFreight Ltd.
CASE-0276,Recycling Processing,2025-06-13T04:25:57Z,R-Ops3,GreenFreight Ltd.
CASE-0276,Last Mile Delivery,2025-06-13T06:22:29Z,R-Ops3,GreenFreight Ltd.
CASE-0277,Order Received,2025-07-03T06:28:00Z,R-Ops5,EcoLink Carriers
CASE-0277,Warehouse Pick & Pack,2025-07-03T07:25:44Z,R-Ops5,EcoLink Carriers
CASE-0277,Customs Clearance,2025-07-03T10:29:20Z,R-Ops5,EcoLink Carriers
CASE-0277,Road Transport Dispatch,2025-07-03T15:26:54Z,R-Ops5,EcoLink Carriers
CASE-0277,Last Mile Delivery,2025-07-04T13:18:32Z,R-Ops5,EcoLink Carriers
CASE-0278,Order Received,2025-04-21T10:09:00Z,R-Ops1,FastCargo Ltd.
CASE-0278,Warehouse Pick & Pack,2025-04-21T10:47:12Z,R-Ops1,FastCargo Ltd.
CASE-0278,Customs Clearance,2025-04-21T13:46:46Z,R-Ops1,FastCargo Ltd.
CASE-0278,Road Transport Dispatch,2025-04-21T20:37:32Z,R-Ops1,FastCargo Ltd.
CASE-0278,Landfill Disposal,2025-04-22T18:23:50Z,R-Ops1,FastCargo Ltd.
CASE-0278,Last Mile Delivery,2025-04-22T19:29:26Z,R-Ops1,FastCargo Ltd.
CASE-0279,Order Received,2025-10-12T23:35:00Z,R-Ops4,GreenFreight Ltd.
CASE-0279,Warehouse Pick & Pack,2025-10-13T00:27:29Z,R-Ops4,GreenFreight Ltd.
CASE-0279,Customs Clearance,2025-10-13T04:18:22Z,R-Ops4,GreenFreight Ltd.
CASE-0279,Road Transport Dispatch,2025-10-13T14:44:14Z,R-Ops4,GreenFreight Ltd.
CASE-0279,Last Mile Delivery,2025-10-14T05:51:25Z,R-Ops4,GreenFreight Ltd.
CASE-0280,Order Received,2025-04-12T12:23:00Z,R-Ops2,Deecan Roadlines
CASE-0280,Warehouse Pick & Pack,2025-04-12T13:54:45Z,R-Ops2,Deecan Roadlines
CASE-0280,Customs Clearance,2025-04-12T19:39:47Z,R-Ops2,Deecan Roadlines
CASE-0280,Road Transport Dispatch,2025-04-13T00:20:07Z,R-Ops2,Deecan Roadlines
CASE-0280,Landfill Disposal,2025-04-14T00:30:34Z,R-Ops2,Deecan Roadlines
CASE-0280,Last Mile Delivery,2025-04-14T02:06:10Z,R-Ops2,Deecan Roadlines
CASE-0281,Order Received,2025-02-17T10:07:00Z,R-Ops2,GreenFreight Ltd.
CASE-0281,Warehouse Pick & Pack,2025-02-17T10:40:50Z,R-Ops2,GreenFreight Ltd.
CASE-0281,Customs Clearance,2025-02-17T14:31:28Z,R-Ops2,GreenFreight Ltd.
CASE-0281,Road Transport Dispatch,2025-02-17T19:52:06Z,R-Ops2,GreenFreight Ltd.
CASE-0281,Last Mile Delivery,2025-02-18T19:05:07Z,R-Ops2,GreenFreight Ltd.
CASE-0282,Order Received,2025-12-16T13:11:00Z,R-Ops4,EcoLink Carriers
CASE-0282,Warehouse Pick & Pack,2025-12-16T14:12:51Z,R-Ops4,EcoLink Carriers
CASE-0282,Customs Clearance,2025-12-16T19:50:50Z,R-Ops4,EcoLink Carriers
CASE-0282,Road Transport Dispatch,2025-12-17T02:02:50Z,R-Ops4,EcoLink Carriers
CASE-0282,Last Mile Delivery,2025-12-17T18:32:01Z,R-Ops4,EcoLink Carriers
CASE-0283,Order Received,2025-11-28T09:31:00Z,R-Ops2,FastCargo Ltd.
CASE-0283,Warehouse Pick & Pack,2025-11-28T10:38:04Z,R-Ops2,FastCargo Ltd.
CASE-0283,Customs Clearance,2025-11-28T14:50:14Z,R-Ops2,FastCargo Ltd.
CASE-0283,Road Transport Dispatch,2025-11-28T19:19:30Z,R-Ops2,FastCargo Ltd.
CASE-0283,Landfill Disposal,2025-11-29T11:41:51Z,R-Ops2,FastCargo Ltd.
CASE-0283,Last Mile Delivery,2025-11-29T14:16:30Z,R-Ops2,FastCargo Ltd.
CASE-0284,Order Received,2025-07-15T22:22:00Z,R-Ops1,FastCargo Ltd.
CASE-0284,Warehouse Pick & Pack,2025-07-15T23:35:10Z,R-Ops1,FastCargo Ltd.
CASE-0284,Customs Clearance,2025-07-16T04:42:42Z,R-Ops1,FastCargo Ltd.
CASE-0284,Road Transport Dispatch,2025-07-16T11:27:51Z,R-Ops1,FastCargo Ltd.
CASE-0284,Recycling Processing,2025-07-17T05:40:48Z,R-Ops1,FastCargo Ltd.
CASE-0284,Last Mile Delivery,2025-07-17T08:28:17Z,R-Ops1,FastCargo Ltd.
CASE-0285,Order Received,2025-01-30T15:33:00Z,R-Ops3,EcoLink Carriers
CASE-0285,Warehouse Pick & Pack,2025-01-30T16:35:10Z,R-Ops3,EcoLink Carriers
CASE-0285,Customs Clearance,2025-01-30T20:55:19Z,R-Ops3,EcoLink Carriers
CASE-0285,Road Transport Dispatch,2025-01-31T02:47:03Z,R-Ops3,EcoLink Carriers
CASE-0285,Recycling Processing,2025-01-31T20:15:45Z,R-Ops3,EcoLink Carriers
CASE-0285,Last Mile Delivery,2025-01-31T23:38:11Z,R-Ops3,EcoLink Carriers
CASE-0286,Order Received,2025-10-22T12:22:00Z,R-Ops2,EcoLink Carriers
CASE-0286,Warehouse Pick & Pack,2025-10-22T14:16:10Z,R-Ops2,EcoLink Carriers
CASE-0286,Customs Clearance,2025-10-22T20:14:08Z,R-Ops2,EcoLink Carriers
CASE-0286,Road Transport Dispatch,2025-10-23T01:37:31Z,R-Ops2,EcoLink Carriers
CASE-0286,Last Mile Delivery,2025-10-23T19:48:19Z,R-Ops2,EcoLink Carriers
CASE-0287,Order Received,2025-01-15T22:44:00Z,R-Ops5,SpeedJet Air Cargo
CASE-0287,Warehouse Pick & Pack,2025-01-15T23:45:39Z,R-Ops5,SpeedJet Air Cargo
CASE-0287,Customs Clearance,2025-01-16T04:01:53Z,R-Ops5,SpeedJet Air Cargo
CASE-0287,Truck Delivery Transport Dispatch,2025-01-16T09:10:05Z,R-Ops5,SpeedJet Air Cargo
CASE-0287,Last Mile Delivery,2025-01-17T11:32:06Z,R-Ops5,SpeedJet Air Cargo
CASE-0288,Order Received,2025-06-08T05:31:00Z,R-Ops5,GreenFreight Ltd.
CASE-0288,Warehouse Pick & Pack,2025-06-08T06:04:25Z,R-Ops5,GreenFreight Ltd.
CASE-0288,Customs Clearance,2025-06-08T08:17:53Z,R-Ops5,GreenFreight Ltd.
CASE-0288,Road Transport Dispatch,2025-06-08T17:06:41Z,R-Ops5,GreenFreight Ltd.
CASE-0288,Last Mile Delivery,2025-06-09T12:53:29Z,R-Ops5,GreenFreight Ltd.
CASE-0289,Order Received,2025-03-08T10:45:00Z,R-Ops2,FastCargo Ltd.
CASE-0289,Warehouse Pick & Pack,2025-03-08T11:30:58Z,R-Ops2,FastCargo Ltd.
CASE-0289,Customs Clearance,2025-03-08T16:43:33Z,R-Ops2,FastCargo Ltd.
CASE-0289,Road Transport Dispatch,2025-03-09T03:40:17Z,R-Ops2,FastCargo Ltd.
CASE-0289,Last Mile Delivery,2025-03-09T20:08:55Z,R-Ops2,FastCargo Ltd.
CASE-0290,Order Received,2025-09-27T11:04:00Z,R-Ops1,Deecan Roadlines
CASE-0290,Warehouse Pick & Pack,2025-09-27T12:07:37Z,R-Ops1,Deecan Roadlines
CASE-0290,Customs Clearance,2025-09-27T17:53:41Z,R-Ops1,Deecan Roadlines
CASE-0290,Road Transport Dispatch,2025-09-28T01:03:34Z,R-Ops1,Deecan Roadlines
CASE-0290,Recycling Processing,2025-09-28T19:04:37Z,R-Ops1,Deecan Roadlines
CASE-0290,Last Mile Delivery,2025-09-28T22:55:23Z,R-Ops1,Deecan Roadlines
CASE-0291,Order Received,2025-03-31T22:35:00Z,R-Ops3,GreenFreight Ltd.
CASE-0291,Warehouse Pick & Pack,2025-04-01T00:07:25Z,R-Ops3,GreenFreight Ltd.
CASE-0291,Customs Clearance,2025-04-01T05:50:20Z,R-Ops3,GreenFreight Ltd.
CASE-0291,Road Transport Dispatch,2025-04-01T16:08:05Z,R-Ops3,GreenFreight Ltd.
CASE-0291,Recycling Processing,2025-04-02T13:01:28Z,R-Ops3,GreenFreight Ltd.
CASE-0291,Last Mile Delivery,2025-04-02T16:05:23Z,R-Ops3,GreenFreight Ltd.
CASE-0292,Order Received,2025-01-01T22:36:00Z,R-Ops2,Deecan Roadlines
CASE-0292,Warehouse Pick & Pack,2025-01-01T23:41:14Z,R-Ops2,Deecan Roadlines
CASE-0292,Customs Clearance,2025-01-02T05:39:52Z,R-Ops2,Deecan Roadlines
CASE-0292,Road Transport Dispatch,2025-01-02T17:23:09Z,R-Ops2,Deecan Roadlines
CASE-0292,Last Mile Delivery,2025-01-03T14:24:35Z,R-Ops2,Deecan Roadlines
CASE-0293,Order Received,2025-11-24T18:06:00Z,R-Ops2,FastCargo Ltd.
CASE-0293,Warehouse Pick & Pack,2025-11-24T20:00:18Z,R-Ops2,FastCargo Ltd.
CASE-0293,Customs Clearance,2025-11-24T22:34:03Z,R-Ops2,FastCargo Ltd.
CASE-0293,Road Transport Dispatch,2025-11-25T08:31:49Z,R-Ops2,FastCargo Ltd.
CASE-0293,Landfill Disposal,2025-11-26T09:21:14Z,R-Ops2,FastCargo Ltd.
CASE-0293,Last Mile Delivery,2025-11-26T10:37:13Z,R-Ops2,FastCargo Ltd.
CASE-0294,Order Received,2025-01-06T08:13:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0294,Warehouse Pick & Pack,2025-01-06T09:05:27Z,R-Ops4,SpeedJet Air Cargo
CASE-0294,Customs Clearance,2025-01-06T11:21:43Z,R-Ops4,SpeedJet Air Cargo
CASE-0294,Road Transport Dispatch,2025-01-06T17:24:55Z,R-Ops4,SpeedJet Air Cargo
CASE-0294,Last Mile Delivery,2025-01-07T08:25:41Z,R-Ops4,SpeedJet Air Cargo
CASE-0295,Order Received,2025-07-31T15:56:00Z,R-Ops2,GreenFreight Ltd.
CASE-0295,Warehouse Pick & Pack,2025-07-31T17:00:05Z,R-Ops2,GreenFreight Ltd.
CASE-0295,Customs Clearance,2025-07-31T21:11:07Z,R-Ops2,GreenFreight Ltd.
CASE-0295,Road Transport Dispatch,2025-08-01T01:59:48Z,R-Ops2,GreenFreight Ltd.
CASE-0295,Last Mile Delivery,2025-08-02T01:38:14Z,R-Ops2,GreenFreight Ltd.
CASE-0296,Order Received,2025-08-20T02:51:00Z,R-Ops2,Deecan Roadlines
CASE-0296,Warehouse Pick & Pack,2025-08-20T04:37:07Z,R-Ops2,Deecan Roadlines
CASE-0296,Customs Clearance,2025-08-20T07:47:53Z,R-Ops2,Deecan Roadlines
CASE-0296,Truck Delivery Transport Dispatch,2025-08-20T14:20:52Z,R-Ops2,Deecan Roadlines
CASE-0296,Recycling Processing,2025-08-21T09:05:24Z,R-Ops2,Deecan Roadlines
CASE-0296,Last Mile Delivery,2025-08-21T12:17:09Z,R-Ops2,Deecan Roadlines
CASE-0297,Order Received,2025-06-23T19:39:00Z,R-Ops1,FastCargo Ltd.
CASE-0297,Warehouse Pick & Pack,2025-06-23T21:29:23Z,R-Ops1,FastCargo Ltd.
CASE-0297,Customs Clearance,2025-06-24T02:18:28Z,R-Ops1,FastCargo Ltd.
CASE-0297,Air Freight Dispatch,2025-06-24T09:45:30Z,R-Ops1,FastCargo Ltd.
CASE-0297,Last Mile Delivery,2025-06-24T14:11:15Z,R-Ops1,FastCargo Ltd.
CASE-0298,Order Received,2025-06-19T06:12:00Z,R-Ops1,EcoLink Carriers
CASE-0298,Warehouse Pick & Pack,2025-06-19T07:18:50Z,R-Ops1,EcoLink Carriers
CASE-0298,Customs Clearance,2025-06-19T11:31:49Z,R-Ops1,EcoLink Carriers
CASE-0298,Road Transport Dispatch,2025-06-19T22:56:05Z,R-Ops1,EcoLink Carriers
CASE-0298,Recycling Processing,2025-06-20T20:32:27Z,R-Ops1,EcoLink Carriers
CASE-0298,Last Mile Delivery,2025-06-20T22:43:10Z,R-Ops1,EcoLink Carriers
CASE-0299,Order Received,2025-03-20T01:23:00Z,R-Ops4,FastCargo Ltd.
CASE-0299,Warehouse Pick & Pack,2025-03-20T01:53:20Z,R-Ops4,FastCargo Ltd.
CASE-0299,Customs Clearance,2025-03-20T04:14:22Z,R-Ops4,FastCargo Ltd.
CASE-0299,Road Transport Dispatch,2025-03-20T14:49:50Z,R-Ops4,FastCargo Ltd.
CASE-0299,Recycling Processing,2025-03-21T10:38:02Z,R-Ops4,FastCargo Ltd.
CASE-0299,Last Mile Delivery,2025-03-21T13:32:54Z,R-Ops4,FastCargo Ltd.
CASE-0300,Order Received,2025-03-01T09:50:00Z,R-Ops4,EcoLink Carriers
CASE-0300,Warehouse Pick & Pack,2025-03-01T10:55:46Z,R-Ops4,EcoLink Carriers
CASE-0300,Customs Clearance,2025-03-01T14:53:09Z,R-Ops4,EcoLink Carriers
CASE-0300,Road Transport Dispatch,2025-03-02T00:10:27Z,R-Ops4,EcoLink Carriers
CASE-0300,Landfill Disposal,2025-03-02T20:36:55Z,R-Ops4,EcoLink Carriers
CASE-0300,Last Mile Delivery,2025-03-02T22:43:25Z,R-Ops4,EcoLink Carriers
CASE-0301,Order Received,2025-05-15T14:29:00Z,R-Ops1,GreenFreight Ltd.
CASE-0301,Warehouse Pick & Pack,2025-05-15T15:22:42Z,R-Ops1,GreenFreight Ltd.
CASE-0301,Customs Clearance,2025-05-15T20:43:36Z,R-Ops1,GreenFreight Ltd.
CASE-0301,Road Transport Dispatch,2025-05-16T05:14:26Z,R-Ops1,GreenFreight Ltd.
CASE-0301,Incineration Disposal,2025-05-17T03:12:19Z,R-Ops1,GreenFreight Ltd.
CASE-0301,Last Mile Delivery,2025-05-17T06:37:47Z,R-Ops1,GreenFreight Ltd.
CASE-0302,Order Received,2025-04-27T17:03:00Z,R-Ops5,GreenFreight Ltd.
CASE-0302,Warehouse Pick & Pack,2025-04-27T18:48:40Z,R-Ops5,GreenFreight Ltd.
CASE-0302,Customs Clearance,2025-04-28T00:05:05Z,R-Ops5,GreenFreight Ltd.
CASE-0302,Road Transport Dispatch,2025-04-28T07:26:01Z,R-Ops5,GreenFreight Ltd.
CASE-0302,Last Mile Delivery,2025-04-29T07:06:10Z,R-Ops5,GreenFreight Ltd.
CASE-0303,Order Received,2025-06-03T02:25:00Z,R-Ops4,Deecan Roadlines
CASE-0303,Warehouse Pick & Pack,2025-06-03T04:16:14Z,R-Ops4,Deecan Roadlines
CASE-0303,Customs Clearance,2025-06-03T09:07:40Z,R-Ops4,Deecan Roadlines
CASE-0303,Truck Delivery Transport Dispatch,2025-06-03T17:08:41Z,R-Ops4,Deecan Roadlines
CASE-0303,Last Mile Delivery,2025-06-04T19:08:57Z,R-Ops4,Deecan Roadlines
CASE-0304,Order Received,2025-03-03T14:11:00Z,R-Ops2,FastCargo Ltd.
CASE-0304,Warehouse Pick & Pack,2025-03-03T16:06:24Z,R-Ops2,FastCargo Ltd.
CASE-0304,Customs Clearance,2025-03-03T18:46:32Z,R-Ops2,FastCargo Ltd.
CASE-0304,Road Transport Dispatch,2025-03-04T00:28:14Z,R-Ops2,FastCargo Ltd.
CASE-0304,Incineration Disposal,2025-03-04T15:53:50Z,R-Ops2,FastCargo Ltd.
CASE-0304,Last Mile Delivery,2025-03-04T17:30:11Z,R-Ops2,FastCargo Ltd.
CASE-0305,Order Received,2025-05-13T10:58:00Z,R-Ops5,Deecan Roadlines
CASE-0305,Warehouse Pick & Pack,2025-05-13T12:33:26Z,R-Ops5,Deecan Roadlines
CASE-0305,Customs Clearance,2025-05-13T17:47:12Z,R-Ops5,Deecan Roadlines
CASE-0305,Road Transport Dispatch,2025-05-13T22:28:58Z,R-Ops5,Deecan Roadlines
CASE-0305,Last Mile Delivery,2025-05-14T19:00:12Z,R-Ops5,Deecan Roadlines
CASE-0306,Order Received,2025-01-07T22:39:00Z,R-Ops4,FastCargo Ltd.
CASE-0306,Warehouse Pick & Pack,2025-01-08T00:01:52Z,R-Ops4,FastCargo Ltd.
CASE-0306,Customs Clearance,2025-01-08T05:09:29Z,R-Ops4,FastCargo Ltd.
CASE-0306,Road Transport Dispatch,2025-01-08T10:03:29Z,R-Ops4,FastCargo Ltd.
CASE-0306,Last Mile Delivery,2025-01-09T06:43:27Z,R-Ops4,FastCargo Ltd.
CASE-0307,Order Received,2025-10-16T03:50:00Z,R-Ops1,EcoLink Carriers
CASE-0307,Warehouse Pick & Pack,2025-10-16T04:45:44Z,R-Ops1,EcoLink Carriers
CASE-0307,Customs Clearance,2025-10-16T08:54:18Z,R-Ops1,EcoLink Carriers
CASE-0307,Road Transport Dispatch,2025-10-16T15:39:21Z,R-Ops1,EcoLink Carriers
CASE-0307,Last Mile Delivery,2025-10-17T10:29:11Z,R-Ops1,EcoLink Carriers
CASE-0308,Order Received,2025-01-20T05:17:00Z,R-Ops4,FastCargo Ltd.
CASE-0308,Warehouse Pick & Pack,2025-01-20T06:23:16Z,R-Ops4,FastCargo Ltd.
CASE-0308,Customs Clearance,2025-01-20T10:51:38Z,R-Ops4,FastCargo Ltd.
CASE-0308,Road Transport Dispatch,2025-01-20T20:18:26Z,R-Ops4,FastCargo Ltd.
CASE-0308,Last Mile Delivery,2025-01-21T15:15:54Z,R-Ops4,FastCargo Ltd.
CASE-0309,Order Received,2025-09-01T08:57:00Z,R-Ops1,Deecan Roadlines
CASE-0309,Warehouse Pick & Pack,2025-09-01T10:00:31Z,R-Ops1,Deecan Roadlines
CASE-0309,Customs Clearance,2025-09-01T13:21:36Z,R-Ops1,Deecan Roadlines
CASE-0309,Road Transport Dispatch,2025-09-01T23:42:33Z,R-Ops1,Deecan Roadlines
CASE-0309,Last Mile Delivery,2025-09-02T23:08:16Z,R-Ops1,Deecan Roadlines
CASE-0310,Order Received,2025-03-10T09:47:00Z,R-Ops2,EcoLink Carriers
CASE-0310,Warehouse Pick & Pack,2025-03-10T10:56:52Z,R-Ops2,EcoLink Carriers
CASE-0310,Customs Clearance,2025-03-10T16:15:04Z,R-Ops2,EcoLink Carriers
CASE-0310,Road Transport Dispatch,2025-03-10T22:24:23Z,R-Ops2,EcoLink Carriers
CASE-0310,Recycling Processing,2025-03-11T19:51:43Z,R-Ops2,EcoLink Carriers
CASE-0310,Last Mile Delivery,2025-03-11T23:20:02Z,R-Ops2,EcoLink Carriers
CASE-0311,Order Received,2025-07-11T01:32:00Z,R-Ops5,GreenFreight Ltd.
CASE-0311,Warehouse Pick & Pack,2025-07-11T03:13:14Z,R-Ops5,GreenFreight Ltd.
CASE-0311,Customs Clearance,2025-07-11T05:28:58Z,R-Ops5,GreenFreight Ltd.
CASE-0311,Road Transport Dispatch,2025-07-11T15:09:34Z,R-Ops5,GreenFreight Ltd.
CASE-0311,Last Mile Delivery,2025-07-12T13:57:53Z,R-Ops5,GreenFreight Ltd.
CASE-0312,Order Received,2025-03-30T06:56:00Z,R-Ops1,FastCargo Ltd.
CASE-0312,Warehouse Pick & Pack,2025-03-30T08:40:57Z,R-Ops1,FastCargo Ltd.
CASE-0312,Customs Clearance,2025-03-30T14:01:50Z,R-Ops1,FastCargo Ltd.
CASE-0312,Road Transport Dispatch,2025-03-30T20:01:35Z,R-Ops1,FastCargo Ltd.
CASE-0312,Last Mile Delivery,2025-03-31T20:12:24Z,R-Ops1,FastCargo Ltd.
CASE-0313,Order Received,2025-08-26T16:25:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0313,Warehouse Pick & Pack,2025-08-26T17:52:11Z,R-Ops3,SpeedJet Air Cargo
CASE-0313,Customs Clearance,2025-08-26T20:21:54Z,R-Ops3,SpeedJet Air Cargo
CASE-0313,Road Transport Dispatch,2025-08-27T00:36:35Z,R-Ops3,SpeedJet Air Cargo
CASE-0313,Landfill Disposal,2025-08-27T21:33:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0313,Last Mile Delivery,2025-08-28T00:18:39Z,R-Ops3,SpeedJet Air Cargo
CASE-0314,Order Received,2025-03-25T08:47:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0314,Warehouse Pick & Pack,2025-03-25T10:31:46Z,R-Ops3,SpeedJet Air Cargo
CASE-0314,Customs Clearance,2025-03-25T12:53:28Z,R-Ops3,SpeedJet Air Cargo
CASE-0314,Road Transport Dispatch,2025-03-25T17:06:38Z,R-Ops3,SpeedJet Air Cargo
CASE-0314,Last Mile Delivery,2025-03-26T16:38:56Z,R-Ops3,SpeedJet Air Cargo
CASE-0315,Order Received,2025-11-28T07:43:00Z,R-Ops2,Deecan Roadlines
CASE-0315,Warehouse Pick & Pack,2025-11-28T08:31:36Z,R-Ops2,Deecan Roadlines
CASE-0315,Customs Clearance,2025-11-28T13:07:59Z,R-Ops2,Deecan Roadlines
CASE-0315,Truck Delivery Transport Dispatch,2025-11-28T21:14:21Z,R-Ops2,Deecan Roadlines
CASE-0315,Last Mile Delivery,2025-11-30T00:54:38Z,R-Ops2,Deecan Roadlines
CASE-0316,Order Received,2025-11-28T05:38:00Z,R-Ops2,GreenFreight Ltd.
CASE-0316,Warehouse Pick & Pack,2025-11-28T07:20:04Z,R-Ops2,GreenFreight Ltd.
CASE-0316,Customs Clearance,2025-11-28T10:13:46Z,R-Ops2,GreenFreight Ltd.
CASE-0316,Truck Delivery Transport Dispatch,2025-11-28T19:05:47Z,R-Ops2,GreenFreight Ltd.
CASE-0316,Last Mile Delivery,2025-11-29T20:13:25Z,R-Ops2,GreenFreight Ltd.
CASE-0317,Order Received,2025-07-12T11:29:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0317,Warehouse Pick & Pack,2025-07-12T12:21:40Z,R-Ops4,SpeedJet Air Cargo
CASE-0317,Customs Clearance,2025-07-12T16:13:41Z,R-Ops4,SpeedJet Air Cargo
CASE-0317,Air Freight Dispatch,2025-07-13T01:38:44Z,R-Ops4,SpeedJet Air Cargo
CASE-0317,Recycling Processing,2025-07-13T05:14:03Z,R-Ops4,SpeedJet Air Cargo
CASE-0317,Last Mile Delivery,2025-07-13T08:13:16Z,R-Ops4,SpeedJet Air Cargo
CASE-0318,Order Received,2025-11-28T19:38:00Z,R-Ops5,SpeedJet Air Cargo
CASE-0318,Warehouse Pick & Pack,2025-11-28T20:33:26Z,R-Ops5,SpeedJet Air Cargo
CASE-0318,Customs Clearance,2025-11-29T01:17:42Z,R-Ops5,SpeedJet Air Cargo
CASE-0318,Road Transport Dispatch,2025-11-29T09:08:56Z,R-Ops5,SpeedJet Air Cargo
CASE-0318,Last Mile Delivery,2025-11-30T02:54:49Z,R-Ops5,SpeedJet Air Cargo
CASE-0319,Order Received,2025-12-02T22:57:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0319,Warehouse Pick & Pack,2025-12-03T00:25:37Z,R-Ops3,SpeedJet Air Cargo
CASE-0319,Customs Clearance,2025-12-03T03:10:50Z,R-Ops3,SpeedJet Air Cargo
CASE-0319,Road Transport Dispatch,2025-12-03T11:19:08Z,R-Ops3,SpeedJet Air Cargo
CASE-0319,Last Mile Delivery,2025-12-04T02:53:12Z,R-Ops3,SpeedJet Air Cargo
CASE-0320,Order Received,2025-12-05T10:43:00Z,R-Ops4,FastCargo Ltd.
CASE-0320,Warehouse Pick & Pack,2025-12-05T11:25:35Z,R-Ops4,FastCargo Ltd.
CASE-0320,Customs Clearance,2025-12-05T13:31:42Z,R-Ops4,FastCargo Ltd.
CASE-0320,Road Transport Dispatch,2025-12-05T21:30:26Z,R-Ops4,FastCargo Ltd.
CASE-0320,Last Mile Delivery,2025-12-06T21:34:35Z,R-Ops4,FastCargo Ltd.
CASE-0321,Order Received,2025-12-29T18:52:00Z,R-Ops5,EcoLink Carriers
CASE-0321,Warehouse Pick & Pack,2025-12-29T19:39:05Z,R-Ops5,EcoLink Carriers
CASE-0321,Customs Clearance,2025-12-30T00:33:27Z,R-Ops5,EcoLink Carriers
CASE-0321,Road Transport Dispatch,2025-12-30T06:20:11Z,R-Ops5,EcoLink Carriers
CASE-0321,Last Mile Delivery,2025-12-31T05:11:08Z,R-Ops5,EcoLink Carriers
CASE-0322,Order Received,2025-06-03T05:53:00Z,R-Ops5,SpeedJet Air Cargo
CASE-0322,Warehouse Pick & Pack,2025-06-03T07:22:11Z,R-Ops5,SpeedJet Air Cargo
CASE-0322,Customs Clearance,2025-06-03T11:36:09Z,R-Ops5,SpeedJet Air Cargo
CASE-0322,Road Transport Dispatch,2025-06-03T17:57:10Z,R-Ops5,SpeedJet Air Cargo
